Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior,Name
36.0,Male,2,Software Engineer,8.0,140000.0,Canada,Black,1,Male_939
27.0,Female,2,Back end Developer,2.0,70000.0,USA,African American,0,Female_668
49.0,Male,3,Software Engineer Manager,15.0,185000.0,China,Chinese,0,Male_940
48.0,Male,3,Project Engineer,16.0,190000.0,UK,Mixed,1,Male_941
31.0,Male,2,Project Engineer,7.0,135000.0,USA,African American,1,Male_942
40.0,Female,3,Software Engineer,12.0,160000.0,UK,White,1,Female_669
24.0,Male,1,Front end Developer,1.0,55000.0,UK,Welsh,0,Male_943
27.0,Male,1,Front end Developer,3.0,80000.0,China,Chinese,0,Male_944
43.0,Male,3,Project Engineer,13.0,185000.0,USA,White,1,Male_945
27.0,Female,2,Full Stack Engineer,3.0,100000.0,UK,Mixed,0,Female_670
49.0,Male,3,Software Engineer Manager,15.0,185000.0,UK,Asian,0,Male_946
48.0,Male,3,Project Engineer,16.0,190000.0,USA,White,1,Male_947
31.0,Male,2,Project Engineer,6.0,125000.0,UK,White,1,Male_948
40.0,Male,3,Software Engineer,12.0,160000.0,USA,Hispanic,1,Male_949
36.0,Male,2,Software Engineer,8.0,140000.0,China,Korean,1,Male_950
54.0,Male,3,Software Engineer Manager,17.0,195000.0,UK,Asian,0,Male_951
27.0,Male,1,Front end Developer,2.0,70000.0,Australia,Australian,0,Male_952
28.0,Male,1,Front end Developer,2.0,70000.0,Canada,Black,0,Male_953
44.0,Male,2,Project Engineer,11.0,170000.0,Canada,White,1,Male_954
43.0,Male,3,Project Engineer,13.0,185000.0,UK,Welsh,1,Male_955
54.0,Male,3,Software Engineer Manager,17.0,195000.0,Canada,Black,0,Male_956
32.0,Male,2,Back end Developer,6.0,130000.0,Canada,Asian,0,Male_957
38.0,Male,2,Software Engineer,10.0,155000.0,Canada,White,1,Male_958
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Canada,White,0,Male_959
27.0,Male,1,Front end Developer,3.0,80000.0,USA,African American,0,Male_960
54.0,Male,3,Software Engineer Manager,17.0,195000.0,China,White,0,Male_961
31.0,Male,2,Project Engineer,7.0,135000.0,Australia,Asian,1,Male_962
24.0,Male,1,Back end Developer,1.0,55000.0,USA,Hispanic,0,Male_963
48.0,Male,3,Project Engineer,16.0,190000.0,Canada,Asian,1,Male_964
27.0,Female,2,Back end Developer,2.0,70000.0,UK,Mixed,0,Female_671
43.0,Male,3,Project Engineer,13.0,185000.0,UK,Mixed,1,Male_965
44.0,Male,2,Project Engineer,11.0,170000.0,USA,African American,1,Male_966
37.0,Male,2,Software Engineer,9.0,150000.0,UK,Asian,1,Male_967
56.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,White,0,Male_968
28.0,Male,1,Front end Developer,2.0,70000.0,Canada,Black,0,Male_969
54.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,African American,0,Male_970
31.0,Male,2,Project Engineer,6.0,125000.0,China,White,1,Male_971
49.0,Male,3,Software Engineer Manager,15.0,185000.0,Australia,White,0,Male_972
54.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Chinese,0,Male_973
27.0,Male,1,Front end Developer,3.0,80000.0,UK,Welsh,0,Male_974
42.0,Male,3,Software Engineer,14.0,170000.0,China,White,1,Male_975
38.0,Male,2,Software Engineer,10.0,155000.0,Australia,Asian,1,Male_976
36.0,Male,1,Front end Developer,7.0,120000.0,UK,Asian,0,Male_977
29.0,Female,2,Back end Developer,3.0,90000.0,USA,Asian,0,Female_672
41.0,Female,3,Software Engineer Manager,14.0,180000.0,UK,Asian,0,Female_673
33.0,Male,1,Full Stack Engineer,7.0,130000.0,UK,Welsh,0,Male_978
42.0,Male,3,Software Engineer,12.0,170000.0,China,Korean,1,Male_979
28.0,Male,1,Back end Developer,2.0,70000.0,UK,Welsh,0,Male_980
55.0,Male,3,Software Engineer Manager,18.0,210000.0,China,White,0,Male_981
26.0,Female,2,Front end Developer,1.0,55000.0,Canada,Asian,0,Female_674
47.0,Male,3,Project Engineer,16.0,190000.0,UK,Welsh,1,Male_982
44.0,Female,3,Software Engineer Manager,11.0,165000.0,Canada,Black,0,Female_675
30.0,Male,2,Full Stack Engineer,5.0,105000.0,China,Korean,0,Male_983
39.0,Female,2,Software Engineer,11.0,160000.0,UK,Welsh,1,Female_676
32.0,Male,1,Front end Developer,6.0,110000.0,Canada,Black,0,Male_984
50.0,Male,3,Software Engineer Manager,17.0,195000.0,China,Korean,0,Male_985
27.0,Male,1,Back end Developer,3.0,85000.0,China,Chinese,0,Male_986
46.0,Male,3,Project Engineer,14.0,180000.0,UK,White,1,Male_987
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,White,0,Female_677
43.0,Male,3,Project Engineer,13.0,185000.0,UK,Welsh,1,Male_988
35.0,Male,1,Back end Developer,8.0,140000.0,Canada,Black,0,Male_989
29.0,Female,2,Back end Developer,3.0,90000.0,UK,Mixed,0,Female_678
40.0,Female,3,Software Engineer,12.0,160000.0,USA,White,1,Female_679
35.0,Male,1,Full Stack Engineer,8.0,145000.0,China,White,0,Male_990
41.0,Male,3,Project Engineer,13.0,185000.0,Australia,White,1,Male_991
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,White,0,Male_992
33.0,Male,1,Front end Developer,6.0,110000.0,Australia,Asian,0,Male_993
55.0,Male,3,Software Engineer Manager,18.0,210000.0,UK,Asian,0,Male_994
26.0,Female,2,Front end Developer,1.0,55000.0,UK,Mixed,0,Female_680
47.0,Male,3,Project Engineer,16.0,190000.0,USA,African American,1,Male_995
44.0,Female,3,Software Engineer Manager,11.0,165000.0,UK,Asian,0,Female_681
30.0,Male,2,Full Stack Engineer,5.0,105000.0,USA,White,0,Male_996
39.0,Female,2,Software Engineer,11.0,160000.0,China,Korean,1,Female_682
32.0,Male,1,Front end Developer,6.0,110000.0,USA,Hispanic,0,Male_997
50.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,Australian,0,Male_998
27.0,Male,1,Back end Developer,3.0,85000.0,UK,Mixed,0,Male_999
46.0,Male,3,Project Engineer,14.0,180000.0,Australia,Asian,1,Male_1000
25.0,Female,1,Front end Developer,1.0,55000.0,UK,Asian,0,Female_683
43.0,Male,3,Project Engineer,13.0,185000.0,USA,African American,1,Male_1001
35.0,Male,1,Back end Developer,8.0,140000.0,Australia,Asian,0,Male_1002
29.0,Female,2,Back end Developer,3.0,90000.0,Canada,Black,0,Female_684
40.0,Female,3,Software Engineer,12.0,160000.0,USA,Hispanic,1,Female_685
35.0,Male,1,Full Stack Engineer,8.0,145000.0,UK,Mixed,0,Male_1003
41.0,Male,3,Project Engineer,13.0,185000.0,UK,White,1,Male_1004
30.0,Male,2,Full Stack Engineer,5.0,105000.0,Australia,Asian,0,Male_1005
33.0,Male,1,Front end Developer,6.0,110000.0,USA,African American,0,Male_1006
55.0,Male,3,Software Engineer Manager,18.0,210000.0,China,Chinese,0,Male_1007
26.0,Female,2,Front end Developer,1.0,55000.0,Australia,Australian,0,Female_686
47.0,Male,3,Project Engineer,16.0,190000.0,USA,Hispanic,1,Male_1008
44.0,Female,3,Software Engineer Manager,11.0,165000.0,Canada,Black,0,Female_687
30.0,Male,2,Full Stack Engineer,5.0,105000.0,USA,African American,0,Male_1009
39.0,Female,2,Software Engineer,11.0,160000.0,Canada,White,1,Female_688
32.0,Male,1,Front end Developer,6.0,110000.0,Australia,Australian,0,Male_1010
50.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,White,0,Male_1011
27.0,Male,1,Back end Developer,3.0,85000.0,Canada,Black,0,Male_1012
46.0,Male,3,Project Engineer,14.0,180000.0,Australia,White,1,Male_1013
25.0,Female,1,Front end Developer,1.0,55000.0,USA,White,0,Female_689
43.0,Male,3,Project Engineer,13.0,185000.0,China,White,1,Male_1014
35.0,Male,1,Back end Developer,8.0,140000.0,Australia,Australian,0,Male_1015
29.0,Female,2,Back end Developer,3.0,90000.0,Canada,Black,0,Female_690
40.0,Female,3,Software Engineer,12.0,160000.0,Australia,Asian,1,Female_691
35.0,Male,1,Full Stack Engineer,8.0,145000.0,Canada,Asian,0,Male_1016
41.0,Male,3,Project Engineer,13.0,185000.0,Australia,Australian,1,Male_1017
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,Asian,0,Male_1018
33.0,Male,1,Front end Developer,6.0,110000.0,Australia,Australian,0,Male_1019
55.0,Male,3,Software Engineer Manager,18.0,210000.0,UK,Asian,0,Male_1020
26.0,Female,2,Front end Developer,1.0,55000.0,USA,Asian,0,Female_692
47.0,Male,3,Project Engineer,16.0,190000.0,Australia,Asian,1,Male_1021
44.0,Female,3,Software Engineer Manager,11.0,165000.0,China,White,0,Female_693
30.0,Male,2,Full Stack Engineer,5.0,105000.0,China,Korean,0,Male_1022
39.0,Female,2,Software Engineer,11.0,160000.0,Australia,Asian,1,Female_694
32.0,Male,1,Front end Developer,6.0,110000.0,USA,White,0,Male_1023
50.0,Male,3,Software Engineer Manager,17.0,195000.0,Australia,Australian,0,Male_1024
27.0,Male,1,Back end Developer,3.0,85000.0,Canada,Black,0,Male_1025
46.0,Male,3,Project Engineer,14.0,180000.0,UK,Welsh,1,Male_1026
25.0,Female,1,Front end Developer,1.0,55000.0,UK,White,0,Female_695
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,Asian,1,Male_1027
35.0,Male,1,Back end Developer,8.0,140000.0,China,Chinese,0,Male_1028
29.0,Female,2,Back end Developer,3.0,90000.0,Australia,White,0,Female_696
40.0,Female,3,Software Engineer,12.0,160000.0,Australia,White,1,Female_697
35.0,Male,1,Full Stack Engineer,8.0,145000.0,China,White,0,Male_1029
41.0,Male,3,Project Engineer,13.0,185000.0,Australia,Asian,1,Male_1030
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,White,0,Male_1031
33.0,Male,1,Front end Developer,6.0,110000.0,USA,Asian,0,Male_1032
55.0,Male,3,Software Engineer Manager,18.0,210000.0,USA,Hispanic,0,Male_1033
26.0,Female,2,Front end Developer,1.0,55000.0,UK,Mixed,0,Female_698
47.0,Male,3,Project Engineer,16.0,190000.0,USA,African American,1,Male_1034
44.0,Female,3,Software Engineer Manager,11.0,165000.0,China,Chinese,0,Female_699
30.0,Male,2,Full Stack Engineer,5.0,105000.0,UK,Mixed,0,Male_1035
39.0,Female,2,Software Engineer,11.0,160000.0,Australia,Asian,1,Female_700
32.0,Male,1,Front end Developer,6.0,110000.0,USA,Asian,0,Male_1036
50.0,Male,3,Software Engineer Manager,17.0,195000.0,China,White,0,Male_1037
27.0,Male,1,Back end Developer,3.0,85000.0,Australia,Asian,0,Male_1038
46.0,Male,3,Project Engineer,14.0,180000.0,Canada,Black,1,Male_1039
25.0,Female,1,Front end Developer,1.0,55000.0,Canada,Asian,0,Female_701
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,Asian,1,Male_1040
35.0,Male,1,Back end Developer,8.0,140000.0,Australia,Australian,0,Male_1041
29.0,Female,2,Back end Developer,3.0,90000.0,Australia,Asian,0,Female_702
40.0,Female,3,Software Engineer,12.0,160000.0,China,Korean,1,Female_703
35.0,Male,1,Full Stack Engineer,8.0,145000.0,UK,Mixed,0,Male_1042
41.0,Male,3,Project Engineer,13.0,185000.0,Canada,Black,1,Male_1043
30.0,Male,2,Full Stack Engineer,5.0,105000.0,China,Korean,0,Male_1044
33.0,Male,1,Front end Developer,6.0,110000.0,Canada,Asian,0,Male_1045
55.0,Male,3,Software Engineer Manager,18.0,210000.0,USA,White,0,Male_1046
26.0,Female,2,Front end Developer,1.0,55000.0,Australia,Australian,0,Female_704
47.0,Male,3,Project Engineer,16.0,190000.0,USA,African American,1,Male_1047
44.0,Female,3,Software Engineer Manager,11.0,165000.0,Canada,Asian,0,Female_705
30.0,Male,2,Full Stack Engineer,5.0,105000.0,Australia,Asian,0,Male_1048
39.0,Female,2,Software Engineer,11.0,160000.0,Canada,White,1,Female_706
32.0,Male,1,Front end Developer,6.0,110000.0,Canada,Black,0,Male_1049
50.0,Male,3,Software Engineer Manager,17.0,195000.0,USA,White,0,Male_1050
27.0,Male,1,Back end Developer,3.0,85000.0,USA,African American,0,Male_1051
46.0,Male,3,Project Engineer,14.0,180000.0,USA,African American,1,Male_1052
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,White,0,Female_707
43.0,Male,3,Project Engineer,13.0,185000.0,Australia,White,1,Male_1053
35.0,Male,1,Back end Developer,8.0,140000.0,USA,African American,0,Male_1054
29.0,Female,2,Back end Developer,3.0,90000.0,USA,Hispanic,0,Female_708
40.0,Female,3,Software Engineer,12.0,160000.0,China,Chinese,1,Female_709
35.0,Male,1,Full Stack Engineer,8.0,145000.0,China,Chinese,0,Male_1055
41.0,Male,3,Project Engineer,13.0,185000.0,USA,Asian,1,Male_1056
30.0,Male,2,Full Stack Engineer,5.0,105000.0,Australia,White,0,Male_1057
33.0,Male,1,Front end Developer,6.0,110000.0,Australia,Asian,0,Male_1058
55.0,Male,3,Software Engineer Manager,18.0,210000.0,China,Korean,0,Male_1059
31.0,Male,1,Front end Developer,6.0,115000.0,Australia,Australian,0,Male_1060
42.0,Female,2,Software Engineer Manager,13.0,170000.0,Australia,Asian,0,Female_710
27.0,Female,1,Back end Developer,3.0,80000.0,Canada,Asian,0,Female_711
51.0,Male,3,Project Engineer,19.0,200000.0,UK,Mixed,1,Male_1061
34.0,Female,2,Full Stack Engineer,7.0,130000.0,Australia,White,0,Female_712
38.0,Male,1,Software Engineer Manager,11.0,155000.0,Canada,Asian,0,Male_1062
29.0,Male,1,Front end Developer,5.0,105000.0,China,White,0,Male_1063
43.0,Female,3,Project Engineer,14.0,190000.0,Australia,Australian,1,Female_713
36.0,Male,2,Back end Developer,8.0,140000.0,USA,African American,0,Male_1064
48.0,Male,3,Software Engineer Manager,16.0,185000.0,Australia,Asian,0,Male_1065
35.0,Female,1,Full Stack Engineer,8.0,145000.0,Australia,White,0,Female_714
30.0,Female,2,Front end Developer,4.0,90000.0,China,Chinese,0,Female_715
50.0,Male,3,Project Engineer,18.0,195000.0,Australia,Australian,1,Male_1066
29.0,Male,1,Back end Developer,4.0,95000.0,USA,Asian,0,Male_1067
41.0,Male,2,Software Engineer Manager,13.0,170000.0,China,White,0,Male_1068
33.0,Female,1,Full Stack Engineer,6.0,115000.0,UK,Welsh,0,Female_716
45.0,Male,3,Project Engineer,16.0,185000.0,UK,Mixed,1,Male_1069
28.0,Female,1,Front end Developer,2.0,65000.0,USA,African American,0,Female_717
39.0,Female,2,Software Engineer Manager,12.0,160000.0,USA,African American,0,Female_718
30.0,Male,1,Back end Developer,5.0,100000.0,UK,Mixed,0,Male_1070
46.0,Male,3,Project Engineer,15.0,180000.0,Canada,White,1,Male_1071
25.0,Female,1,Front end Developer,1.0,55000.0,Canada,Black,0,Female_719
42.0,Male,3,Software Engineer Manager,14.0,190000.0,UK,Mixed,0,Male_1072
31.0,Male,1,Full Stack Engineer,6.0,115000.0,Australia,Asian,0,Male_1073
49.0,Female,3,Project Engineer,17.0,195000.0,Australia,Australian,1,Female_720
36.0,Male,2,Back end Developer,9.0,150000.0,Canada,White,0,Male_1074
33.0,Female,1,Full Stack Engineer,6.0,115000.0,China,Chinese,0,Female_721
45.0,Male,3,Software Engineer Manager,16.0,185000.0,Canada,White,0,Male_1075
28.0,Female,1,Front end Developer,2.0,65000.0,Canada,White,0,Female_722
39.0,Female,2,Software Engineer Manager,12.0,160000.0,UK,Mixed,0,Female_723
30.0,Male,1,Back end Developer,5.0,100000.0,USA,African American,0,Male_1076
46.0,Male,3,Project Engineer,15.0,180000.0,USA,Hispanic,1,Male_1077
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,Asian,0,Female_724
42.0,Male,3,Software Engineer Manager,14.0,190000.0,China,Korean,0,Male_1078
31.0,Male,1,Full Stack Engineer,6.0,115000.0,China,Chinese,0,Male_1079
49.0,Female,3,Project Engineer,17.0,195000.0,USA,White,1,Female_725
36.0,Male,2,Back end Developer,9.0,150000.0,UK,White,0,Male_1080
33.0,Female,1,Full Stack Engineer,6.0,115000.0,USA,Hispanic,0,Female_726
45.0,Male,3,Software Engineer Manager,16.0,185000.0,UK,White,0,Male_1081
28.0,Female,1,Front end Developer,2.0,65000.0,UK,Welsh,0,Female_727
39.0,Female,2,Software Engineer Manager,12.0,160000.0,UK,Welsh,0,Female_728
30.0,Male,1,Back end Developer,5.0,100000.0,USA,African American,0,Male_1082
46.0,Male,3,Project Engineer,15.0,180000.0,USA,Hispanic,1,Male_1083
25.0,Female,1,Front end Developer,1.0,55000.0,UK,Asian,0,Female_729
42.0,Male,3,Software Engineer Manager,14.0,190000.0,Australia,Asian,0,Male_1084
31.0,Male,1,Full Stack Engineer,6.0,115000.0,China,Chinese,0,Male_1085
49.0,Female,3,Project Engineer,17.0,195000.0,Canada,Black,1,Female_730
36.0,Male,2,Back end Developer,9.0,150000.0,China,Korean,0,Male_1086
33.0,Female,1,Full Stack Engineer,6.0,115000.0,USA,White,0,Female_731
45.0,Male,3,Software Engineer Manager,16.0,185000.0,USA,Asian,0,Male_1087
28.0,Female,1,Front end Developer,2.0,65000.0,Canada,Black,0,Female_732
39.0,Female,2,Software Engineer Manager,12.0,160000.0,UK,Welsh,0,Female_733
30.0,Male,1,Back end Developer,5.0,100000.0,Australia,Australian,0,Male_1088
46.0,Male,3,Project Engineer,15.0,180000.0,Canada,Asian,1,Male_1089
25.0,Female,1,Front end Developer,1.0,55000.0,UK,Mixed,0,Female_734
42.0,Male,3,Software Engineer Manager,14.0,190000.0,China,Chinese,0,Male_1090
31.0,Male,1,Full Stack Engineer,6.0,115000.0,China,Korean,0,Male_1091
49.0,Female,3,Project Engineer,17.0,195000.0,UK,Welsh,1,Female_735
36.0,Male,2,Back end Developer,9.0,150000.0,Australia,Australian,0,Male_1092
33.0,Female,1,Full Stack Engineer,6.0,115000.0,China,Korean,0,Female_736
45.0,Male,3,Software Engineer Manager,16.0,185000.0,USA,African American,0,Male_1093
28.0,Female,1,Front end Developer,2.0,65000.0,China,White,0,Female_737
39.0,Female,2,Software Engineer Manager,12.0,160000.0,China,Korean,0,Female_738
30.0,Male,1,Back end Developer,5.0,100000.0,Canada,Asian,0,Male_1094
46.0,Male,3,Project Engineer,15.0,180000.0,China,Korean,1,Male_1095
25.0,Female,1,Front end Developer,1.0,55000.0,USA,Asian,0,Female_739
42.0,Male,3,Software Engineer Manager,14.0,190000.0,Australia,Australian,0,Male_1096
31.0,Male,1,Full Stack Engineer,6.0,115000.0,Canada,Asian,0,Male_1097
49.0,Female,3,Project Engineer,17.0,195000.0,Canada,Black,1,Female_740
36.0,Male,2,Back end Developer,9.0,150000.0,Canada,Asian,0,Male_1098
33.0,Female,1,Full Stack Engineer,6.0,115000.0,Australia,Australian,0,Female_741
45.0,Male,3,Software Engineer Manager,16.0,185000.0,China,Chinese,0,Male_1099
28.0,Female,1,Front end Developer,2.0,65000.0,Australia,Asian,0,Female_742
39.0,Female,2,Software Engineer Manager,12.0,160000.0,Canada,Asian,0,Female_743
30.0,Male,1,Back end Developer,5.0,100000.0,UK,Asian,0,Male_1100
46.0,Male,3,Project Engineer,15.0,180000.0,USA,African American,1,Male_1101
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,White,0,Female_744
42.0,Male,3,Software Engineer Manager,14.0,190000.0,Australia,Australian,0,Male_1102
31.0,Male,1,Full Stack Engineer,6.0,115000.0,Canada,Asian,0,Male_1103
49.0,Female,3,Project Engineer,17.0,195000.0,Canada,White,1,Female_745
36.0,Male,2,Back end Developer,9.0,150000.0,UK,Welsh,0,Male_1104
33.0,Female,1,Full Stack Engineer,6.0,115000.0,USA,Asian,0,Female_746
45.0,Male,3,Software Engineer Manager,16.0,185000.0,UK,White,0,Male_1105
28.0,Female,1,Front end Developer,2.0,65000.0,Australia,Australian,0,Female_747
39.0,Female,2,Software Engineer Manager,12.0,160000.0,Australia,White,0,Female_748
30.0,Male,1,Back end Developer,5.0,100000.0,USA,Asian,0,Male_1106
46.0,Male,3,Project Engineer,15.0,180000.0,UK,White,1,Male_1107
25.0,Female,1,Front end Developer,1.0,55000.0,USA,African American,0,Female_749
42.0,Male,3,Software Engineer Manager,14.0,190000.0,UK,Mixed,0,Male_1108
31.0,Male,1,Full Stack Engineer,6.0,115000.0,UK,Welsh,0,Male_1109
49.0,Female,3,Project Engineer,17.0,195000.0,USA,African American,1,Female_750
36.0,Male,2,Back end Developer,9.0,150000.0,Australia,Asian,0,Male_1110
33.0,Female,1,Full Stack Engineer,6.0,115000.0,UK,Asian,0,Female_751
45.0,Male,3,Software Engineer Manager,16.0,185000.0,Australia,Asian,0,Male_1111
28.0,Female,1,Front end Developer,2.0,65000.0,Canada,Asian,0,Female_752
39.0,Female,2,Software Engineer Manager,12.0,160000.0,Australia,White,0,Female_753
30.0,Male,1,Back end Developer,5.0,100000.0,Australia,Asian,0,Male_1112
46.0,Male,3,Project Engineer,15.0,180000.0,Australia,Australian,1,Male_1113
25.0,Female,1,Front end Developer,1.0,55000.0,China,Korean,0,Female_754
42.0,Male,3,Software Engineer Manager,14.0,190000.0,UK,Asian,0,Male_1114
31.0,Male,1,Full Stack Engineer,6.0,115000.0,UK,White,0,Male_1115
49.0,Female,3,Project Engineer,17.0,195000.0,Canada,White,1,Female_755
36.0,Male,2,Back end Developer,9.0,150000.0,UK,White,0,Male_1116
33.0,Female,1,Full Stack Engineer,6.0,115000.0,UK,Welsh,0,Female_756
45.0,Male,3,Software Engineer Manager,16.0,185000.0,UK,White,0,Male_1117
28.0,Female,1,Front end Developer,2.0,65000.0,USA,African American,0,Female_757
39.0,Female,2,Software Engineer Manager,12.0,160000.0,UK,Mixed,0,Female_758
30.0,Male,1,Back end Developer,5.0,100000.0,Canada,White,0,Male_1118
46.0,Male,3,Project Engineer,15.0,180000.0,USA,African American,1,Male_1119
25.0,Female,1,Front end Developer,1.0,55000.0,Australia,Australian,0,Female_759
42.0,Male,3,Software Engineer Manager,14.0,190000.0,USA,White,0,Male_1120
31.0,Male,1,Full Stack Engineer,6.0,115000.0,Canada,White,0,Male_1121
49.0,Female,3,Project Engineer,17.0,195000.0,China,Chinese,1,Female_760
36.0,Male,2,Back end Developer,9.0,150000.0,China,White,0,Male_1122
33.0,Female,1,Full Stack Engineer,6.0,115000.0,Canada,Asian,0,Female_761
45.0,Male,3,Software Engineer Manager,16.0,185000.0,Australia,Australian,0,Male_1123
